id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,media_alt_texts,mentioned_names,mentioned_ids,hashtags
1652444863575490562,1682808531,2023-04-29T22:48:51,cvntcontessa,@im_waterlife @RobyMelloBrown @MarroneEmma #austriaforlife #dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW#Pupo #TorinoAtalanta #29aprile #30aprile #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023📷 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,1,1,0,tl,im_waterlife,1055168268221235200,1652440921357549570,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672587,https://twitter.com/cvntcontessa/status/1652444863575490562,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652444863575490562_,video,,MarroneEmma|RobyMelloBrown|im_waterlife,438212411|1367922717463351297|1055168268221235200,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|TorinoAtalanta|VfBBMG|amici22|amicispoiler|austriaforlife|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652443887342854144,1682808298,2023-04-29T22:44:58,cvntcontessa,@MedInfinityIT #austriaforlife #dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW#Pupo #TorinoAtalanta #29aprile #30aprile #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023📷 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,0,0,0,tl,MedInfinityIT,849195252,1652405584380014596,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672683,https://twitter.com/cvntcontessa/status/1652443887342854144,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652443887342854144_,video,,MedInfinityIT,849195252,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|TorinoAtalanta|VfBBMG|amici22|amicispoiler|austriaforlife|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652443850768621569,1682808289,2023-04-29T22:44:49,cvntcontessa,@t4gli3nte #austriaforlife #dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW#Pupo #TorinoAtalanta #29aprile #30aprile #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023📷 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,0,0,0,tl,t4gli3nte,1549702362356486147,1652409310582919168,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672754,https://twitter.com/cvntcontessa/status/1652443850768621569,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652443850768621569_,video,,t4gli3nte,1549702362356486147,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|TorinoAtalanta|VfBBMG|amici22|amicispoiler|austriaforlife|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652441947636658176,1682807835,2023-04-29T22:37:15,cvntcontessa,@NoContextHumans #austriaforlife #dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW#Pupo #TorinoAtalanta #29aprile #30aprile #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023📷 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,0,0,0,tl,NoContextHumans,1138842105856573445,1652441469985144833,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672816,https://twitter.com/cvntcontessa/status/1652441947636658176,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652441947636658176_,video,,NoContextHumans,1138842105856573445,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|TorinoAtalanta|VfBBMG|amici22|amicispoiler|austriaforlife|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652441075783462912,1682807627,2023-04-29T22:33:47,cvntcontessa,#austriaforlife #dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW#Pupo #TorinoAtalanta #29aprile #30aprile #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023📷 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,1,2,1,tl,,,,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672880,https://twitter.com/cvntcontessa/status/1652441075783462912,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652441075783462912_,video,,,,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|TorinoAtalanta|VfBBMG|amici22|amicispoiler|austriaforlife|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652440677119062017,1682807532,2023-04-29T22:32:12,cvntcontessa,#dancingstars #LaVozKidsAudiciones3 #amici22 #Palmer #BOCBVB #VfBBMG #S04SVW n-wort📷#Pupo #TorinoAtalanta #29aprile #30aprile elfmeter #imigliorianni #verissimo #amicispoiler #romamilan #romafiorentina #AzerbaidjanGP #eurovision #eurovision2023 #esc2023 https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,0,0,1,0,nl,,,,,,Italy,,,1430946792074616832,cvnt contessa | MARE CAOS + FURORE,0,non un' icona ma tutto il desktop 🖥️ #SCUCCIATE 🏝️ | Furore & Mare Caos supremacy 🪩✨ PER SEMPRE,,https://pbs.twimg.com/profile_images/1647765401965666308/K7_5pp1V_normal.jpg,1333,923,1818,,1,2021-08-26T17:34:55,1629999295,,1,,,,,,,,,2023-05-02T10:29:15.672953,https://twitter.com/cvntcontessa/status/1652440677119062017,,,,,https://twitter.com/cvntcontessa/status/1650479142457028612/video/1,,,1652440677119062017_,video,,,,29aprile|30aprile|AzerbaidjanGP|BOCBVB|LaVozKidsAudiciones3|Palmer|Pupo|S04SVW|TorinoAtalanta|VfBBMG|amici22|amicispoiler|dancingstars|esc2023|eurovision|eurovision2023|imigliorianni|romafiorentina|romamilan|verissimo
1652421572366413825,1682802978,2023-04-29T21:16:18,WhyzeeDe,"@Real_Nafu Finally out ‼️‼️💃💃
MONDARA FT Asake by Whyzee De Seaside Boy
WAKANDA VERSION...

https://fanlink.to/Mondara
Now on Apple music, YouTube, Tiktok & other music stores

#latestupdate #StarWars #dancingstars #Dancing #StreamPartySFILITS #parTYtime #BurnaBoyMSG #wizkid #Davido",0,0,1,0,en,Real_Nafu,1628349352019124226,1652415175893319682,,,"Lagos, Nigeria",,,1220441504168185858,Whyzee De Seaside Boy,0,"Am a music chameleon hoping to work with the best record label of them all, also an Agricultural Economist, I do nothing but good different vibezzzzzzzzzzzzz 💃",,https://pbs.twimg.com/profile_images/1488710234872897543/GBvtqtH4_normal.jpg,3701,333,1515,,0,2020-01-23T20:22:08,1579810928,,1,,,,,,,,,2023-05-02T10:29:15.673040,https://twitter.com/WhyzeeDe/status/1652421572366413825,,,,,https://fanlink.to/Mondara,,,,,,Real_Nafu,1628349352019124226,BurnaBoyMSG|Dancing|Davido|StarWars|StreamPartySFILITS|dancingstars|latestupdate|parTYtime|wizkid
1652416036015161346,1682801658,2023-04-29T20:54:18,BMairitsch,"RT @TheophrastusB: Ja, beim #ORF läuft einiges schief, auch in der Unterhaltung. Es fehlt an Geld, an Mut und an Kreativität. Man kann darüber diskutieren, ob es wirklich Produktionen wie #dancingstars & co braucht, ob es möglicherweise schlankere und kreativere Formate braucht. 1/7",0,0,0,0,de,,,,,,,,,1118165913914703874,Befilmt,0,"Freelance Filmkritiker, Filmenthusiast, wandelndes Filmlexikon, Cutter.

Meinungen sind die meinen, und nicht die meines Arbeitgebers.
(he/ him)
#ÖFilm",https://letterboxd.com/BernhardM/,https://pbs.twimg.com/profile_images/1479746651136872449/19D2Pxr9_normal.jpg,18708,240,961,,0,2019-04-16T14:55:03,1555426503,,1,1652206134382436353,TheophrastusB,421152239,1682751613,,,,,2023-05-02T10:29:15.673129,https://twitter.com/BMairitsch/status/1652416036015161346,,,,,,,,,,,TheophrastusB,421152239,ORF
1652206134382436353,1682751613,2023-04-29T07:00:13,TheophrastusB,"Ja, beim #ORF läuft einiges schief, auch in der Unterhaltung. Es fehlt an Geld, an Mut und an Kreativität. Man kann darüber diskutieren, ob es wirklich Produktionen wie #dancingstars & co braucht, ob es möglicherweise schlankere und kreativere Formate braucht. 1/7",0,1,3,1,de,,,,,,"Wien, Österreich",,,421152239,"⚓Käpt'n Rakete⚓, aka Severin Rosenberger",0,"Schreibt Gags fürs Fernsehen, Stimme der Seitenblicke, Bundesminister für Umvolkung und sonst auch ziemlich unnütz. OTK Ultra. Humor approved by Christian Kern.",,https://pbs.twimg.com/profile_images/1241038786781478912/c9nR19r4_normal.jpg,15836,745,575,,3,2011-11-25T15:32:27,1322235147,retweet,1,,,,,,,,,2023-05-02T10:29:15.673116,https://twitter.com/TheophrastusB/status/1652206134382436353,,,,,,,,,,,,,ORF|dancingstars
1652412057382187012,1682800709,2023-04-29T20:38:29,JDArm,RT @RimoBose: Dance is the language that I love the most! A dancer for life (apart from being a corp comm) LOL! Happy International Dance Day! #InternationalDanceDay #dancingstars #dancer #classicaldance https://twitter.com/RimoBose/status/1652179599961341953/photo/1,0,0,0,0,en,,,,,,,,,125042273,Jordan,0,,,https://pbs.twimg.com/profile_images/1018739434035073024/Afm6Rqqe_normal.jpg,644,6,221,,0,2010-03-21T13:46:52,1269179212,,1,1652179599961341953,RimoBose,2318424576,1682745287,,,,,2023-05-02T10:29:15.673233,https://twitter.com/JDArm/status/1652412057382187012,,,,,,,,,,,RimoBose,2318424576,
